76,0.0059620596,0.010434783,0.35578165,0.033697289,0.028996146,0.18836978,0.083781061,0.033786012,0.035286994,0,0,0,0,0,0.0028328612,0.0020505109,0.30701267,0.23151377,0.0012048193,0.069746074,0.68519939
92,0.0027100271,0.0069565217,0.11781331,0.011671687,0.017434392,0.0099403579,0.0033579584,0.016535576,0.015833345,0.039292731,0.022801303,0.0061185468,0,0.0056716136,0.053824363,0.042377226,0.016892643,0.074736225,0.00017717931,0.021550284,0.45316815
83,0.0043360434,0.0052173913,0.30951227,0.1310241,0.043494219,0.049701789,0.013431833,0.18348809,0.091869731,0.063850688,0.11509229,0.082217973,0.054001617,0.0028358068,0.14305949,0.10047504,0.083574128,0.17350528,0.0019844082,0.0086869362,0.57741158
90,0.0010840108,0,0.028100775,0.0079066265,0.0055055974,0.099403579,0.033579584,0.025823602,0.040529408,0,0,0,0,0,0.021246459,0.017087591,0.2082685,0.11723329,0,0.53775476,0.82558951
92,0.0032520325,0.0086956522,0.14139212,0.022966867,0.017617912,0.029821074,0.013431833,0.046961828,0.030701757,0.23821218,0.12595005,0.044359465,0,0.073730976,0.016997167,0.011619562,0.061791509,0.06609027,0.00042523033,0.015285667,0.43797012
91,0.0016260163,0.0034782609,0.12927972,0.023531627,0.02110479,0.029821074,0.016789792,0.026927162,0.056689952,0,0,0,0,0,0.019830028,0.014353576,0.057568349,0.065650645,0.00077958894,0.036585366,0.47392792
83,0.0070460705,0.013913043,0.34237726,0.055346386,0.033767664,0.13916501,0.050369375,0.037892693,0.03831345,0,0,0,0,0,0.019830028,0.010936058,0.14336519,0.17335873,0.00042523033,0.059889743,0.44307848
72,0.015176152,0.04,0.51324289,0.075677711,0.031198385,0.20874751,0.083948959,0.17978872,0.021985695,0.0049115914,0.003257329,0.0011472275,0,0.00094526893,0.012747875,0.01503708,0.31740387,0.33719226,0.0006378455,0.031907785,0.44549157
97,0.00054200542,0,0.094234496,0.0043298193,0.0044044779,0.029821074,0.070517126,0.018781881,0.0044302479,0,0,0,0,0,0.0042492918,0.0027340146,0.031118026,0.033997655,0.00042523033,0.37880053,0.81541826
93,0.030894309,0.095652174,0.081879845,0.019013554,0.013213434,0.0099403579,0.0033579584,0.0081017396,0.019565308,0,0,0,0,0,0.0099150142,0.028023649,0.026005779,0.024765533,0.00014174344,0.074006014,0.43361203
82,0.011924119,0.026086957,0.36902455,0.075865964,0.046063498,0.11928429,0.053727334,0.21472302,0.16246427,0,0,0,0,0,0.058073654,0.046478247,0.16114692,0.17643611,0.00099220411,0.068576679,0.59901256
67,0.014092141,0.0034782609,0.42756783,0.088290663,0.043861259,0.30815109,0.27535259,0.12987839,0.10841025,0.066306483,0.17698154,0.14952199,0.12061439,0.00094526893,0.19688385,0.15652233,0.24672149,0.32092614,0.00099220411,0.0055963916,0.48644316
83,0.017344173,0.073043478,0.17942506,0.044427711,0.037621582,0.19880716,0.026863667,0.062646381,0.018205402,0.029469548,0.013029316,0.0045889101,0,0.014179034,0.0084985836,0.0054680291,0.24227606,0.2482415,0,0.012529235,0.45630298
96,0.0010840108,0.0017391304,0.070817183,0.012612952,0.0086254359,0.0099403579,0.0033579584,0.0020915376,0.012434137,0.007367387,0.003257329,0.0011472275,0,0.0018905379,0.018413598,0.0088855473,0.014225383,0.031946073,0.00046066619,0.013531574,0.45193865
91,0,0,0.011789406,0.0048945783,0.0045879978,0.0099403579,0.0033579584,0.00045599003,0.0032842164,0,0,0,0,0,0,0,0.017337186,0.012162954,0.00021261517,0.095305713,0.78772772
86,0.021680217,0.019130435,0.26590762,0.052146084,0.035786383,0.13916501,0.070517126,0.089023346,0.015095618,0,0,0,0,0,0.0084985836,0.011619562,0.17492776,0.20442556,0,0.081022386,0.48712924
52,0.029810298,0,0.36684432,0.055722892,0.039640301,0.80367793,0.62004701,0.071532249,0.015656135,0.041625737,0.054180239,0.042370937,0.0343654,0,0.14985836,0.08731759,0.69875528,0.83113277,0,0.011025727,0.49162062
88,0.0075880759,0.0069565217,0.11837855,0.06626506,0.04202606,0.10934394,0.030221625,0.18547078,0.09559114,0.029469548,0.015200869,0.0045889101,0,0.0037810757,0.038243626,0.028707153,0.15892421,0.19621923,0,0.025643167,0.47712427
95,0.00054200542,0,0.066133721,0.020519578,0.015048633,0.019880716,0.023505709,0.0018568136,0.008751059,0,0,0,0,0.00094526893,0.066430595,0.032739824,0.029284285,0.039485639,0.0014174344,0.069662546,0.47426048
94,0.00054200542,0,0.10198643,0.011295181,0.006239677,0.0099403579,0.0033579584,0.0069950138,0.0089060482,0,0,0,0,0,0.0014164306,0.0013670073,0.073571905,0.021834701,0.00014174344,0.077764784,0.47527422
96,0.0048780488,0.013913043,0.029150517,0.02315512,0.013580473,0.0099403579,0.0033579584,0.11521942,0.02764308,0,0,0,0,0,0,0,0.017337186,0.020955451,7.0871722e-05,0.10415971,0.78481623
91,0.0070460705,0.036521739,0.017361111,0.0024472892,0.0012846394,0.0099403579,0.0033579584,0.00014487183,0.0017687661,0,0,0,0,0,0,0,0.017748389,0.012719812,0.00028348689,0.098145673,0.78023079
91,0.0070460705,0.0052173913,0.1245155,0.013554217,0.0097265553,0.039761431,0.050369375,0.022326887,0.01099257,0,0,0,0,0.0028358068,0.0099150142,0.0047845255,0.07157146,0.11547479,0,0.044687604,0.46041098
92,0.017886179,0.074782609,0.12144703,0.029179217,0.018902551,0.0099403579,0.0033579584,0.0045804832,0.015083953,0.024557957,0.015200869,0.0045889101,0,0.0066168825,0.028328612,0.016404087,0.020226717,0.088071512,0,0.01653859,0.45532669
92,0.016802168,0.066086957,0.083656331,0.025790663,0.02147183,0.15854871,0.016789792,0.032258128,0.002502604,0,0,0,0,0,0,0,0.1779062,0.16570193,0.00021261517,0.60624791,0.82942334
99,0,0,0.0040374677,0.0016942771,0.0016516792,0.0099403579,0.0033579584,6.9665144e-05,0.0021248524,0,0,0,0,0,0,0,0.017303845,0.012140973,0,0.59898096,0.82913447
86,0.0043360434,0,0.22989341,0.075865964,0.066801248,0.17892644,0.050369375,0.10064001,0.10894966,0,0,0,0,0,0.0042492918,0.0034175182,0.19626584,0.1757034,0.0006378455,0.41613765,0.7453799
80,0.0059620596,0.0069565217,0.29756137,0.062876506,0.054505414,0.19880716,0.036937542,0.068960576,0.077772932,0.007367387,0.0054288817,0.0015296367,0,0.011343227,0.18696884,0.091589488,0.21338075,0.3130129,7.0871722e-05,0.034330104,0.48117342
82,0.030352304,0.10782609,0.14696382,0.026355422,0.016516792,0.089463221,0.060443251,0.12634763,0.05355017,0.10559921,0.091205212,0.036328872,0.0048504446,0.0018905379,0.12464589,0.072451386,0.14536564,0.16822978,0.00028348689,0.04159706,0.48381386
88,0.012466125,0.055652174,0.2621124,0.042921687,0.019086071,0.059642147,0.050369375,0.06133818,0.069582946,0,0,0,0,0,0.014164306,0.0068350364,0.13647477,0.087631887,0.0015591779,0.33102239,0.71595388
97,0,0,0.022932817,0.02936747,0.0091759956,0.0099403579,0.0033579584,0.083380865,0.11420985,0,0,0,0,0,0.0042492918,0.0020505109,0.017337186,0.012162954,0.00049610206,0.1059138,0.77820911
79,0.0037940379,0,0.29465439,0.094503012,0.17819783,0.28827038,0.026863667,0.092218839,0.047572252,0,0,0,0,0,0.052407932,0.048528758,0.30362303,0.30656506,0.0011339476,0.077347143,0.76009825
96,0.00054200542,0.0017391304,0.060400517,0.015813253,0.0067902367,0.0099403579,0.0033579584,0.018388827,0.045134643,0,0,0,0,0,0,0,0.017270505,0.012111665,0,0.55579686,0.81083058
96,0.021680217,0.093913043,0.059350775,0.0041415663,0.0047715177,0.0099403579,0.0033579584,0.0002133495,0.0055290605,0,0,0,0,0,0,0,0.017337186,0.012162954,0.00035435861,0.38857334,0.77019684
90,0.0086720867,0.024347826,0.16327519,0.020707831,0.014131033,0.039761431,0.02014775,0.010532103,0.022300118,0,0,0,0,0.00094526893,0.12747875,0.062198831,0.15625695,0.097010551,0.00070871722,0.061643836,0.44162831
79,0.016260163,0.022608696,0.31112726,0.11502259,0.093044595,0.20874751,0.02014775,0.12924428,0.14674314,0.027013752,0.061889251,0.033269598,0.033953112,0.0028358068,0.07082153,0.060831824,0.24583241,0.28883353,7.0871722e-05,0.01135984,0.48245151
79,0.0048780488,0.0034782609,0.2940084,0.051581325,0.040190861,0.059642147,0.067159167,0.076995817,0.20045275,0.054027505,0.045602606,0.022562141,0.017299919,0.01796011,0.049575071,0.089538977,0.092909535,0.1380422,0.0006378455,0.028984297,0.43904716
88,0.032520325,0.12347826,0.20494186,0.053275602,0.053771334,0.049701789,0.053727334,0.012871823,0.019921394,0,0,0,0,0,0.12181303,0.059464817,0.064458769,0.073563892,0,0.037587705,0.4910286
89,0.0054200542,0.017391304,0.25153424,0.040662651,0.017067352,0.029821074,0.010073875,0.037532096,0.024966044,0.048993124,0.030347448,0.009541109,0,0.0066168825,0.0084985836,0.012952394,0.030606802,0.039339097,0.00017717931,0.013030404,0.4443695
93,0.0081300813,0.0017391304,0.043120155,0.010165663,0.0022022389,0.059642147,0.023505709,0.14305262,0.0020754114,0,0,0,0,0,0.11473088,0.10594306,0.10735719,0.10785463,0.00042523033,0.58052122,0.83645397
81,0.0054200542,0.010434783,0.25355297,0.1033509,0.095246834,0.11878728,0.073539288,0.1857534,0.21070703,0,0,0,0,0,0.0056657224,0.0027340146,0.13481885,0.13253224,0.00014174344,0.06807551,0.50196841
90,0,0,0.21503553,0.026731928,0.039273261,0.0099403579,0.0033579584,0.037503201,0.05270134,0.098231827,0.084690554,0.025621415,0,0.0037810757,0.0084985836,0.0041010218,0.017337186,0.013921454,0.00035435861,0.014283328,0.76173387
88,0.034688347,0.1426087,0.18838824,0.084713855,0.033951184,0.059642147,0.013431833,0.23125582,0.31437983,0,0,0,0,0,0.007082153,0.0034175182,0.10957991,0.10873388,0.00035435861,0.041764116,0.46408477
95,0,0,0.08502907,0.042168675,0.013947513,0.019880716,0.030221625,0.089974513,0.1193106,0,0,0,0,0,0,0,0.038230718,0.029454865,0.0013465627,0.21057467,0.71436819
80,0.0021680217,0.0034782609,0.18669251,0.10824548,0.029913746,0.10934394,0.063633311,0.40725016,0.15393042,0.061272102,0.12138979,0.093116635,0.097784964,0.0018905379,0.014164306,0.0082020437,0.36091354,0.15794988,0.00010630758,0.0090210491,0.49538179
76,0.006504065,0.0034782609,0.21430879,0.067771084,0.045696458,0.30815109,0.080591001,0.12287744,0.026687036,0.007367387,0.003257329,0.0011472275,0,0.0028358068,0.021246459,0.05262978,0.34407646,0.44094373,0.00028348689,0.037003007,0.50029757
87,0.0016260163,0.0017391304,0.15851098,0.048192771,0.042943659,0.069582505,0.023505709,0.13081412,0.21434734,0.024557957,0.066232356,0.066156788,0.062247373,0.032139144,0.07082153,0.049212262,0.13558569,0.11400938,0.00056697378,0.0068493151,0.61283265
92,0.016802168,0.046956522,0.020752584,0.013930723,0.010093595,0.0099403579,0.0033579584,0.16305681,0.1586562,0,0,0,0,0.0028358068,0.021246459,0.019138102,0.017337186,0.012895662,0.00085046067,0.34447043,0.81313935
85,0.0037940379,0.0034782609,0.3249354,0.040662651,0.026977427,0.069582505,0.023505709,0.0061372617,0.004630234,0,0,0,0,0,0.011331445,0.0061515328,0.092242721,0.10169988,0.0006378455,0.10374206,0.67905634
88,0,0,0.3057978,0.036332831,0.027344467,0.029821074,0.046843519,0.051588227,0.034587043,0.03425835,0.027090119,0.009541109,0,0.0037810757,0.031090652,0.015002905,0.025505668,0.058059789,0.00060240964,0.0076010692,0.43864059
95,0.0048780488,0.015652174,0.022125323,0.021837349,0.0066067168,0.0099403579,0.0033579584,0.14310843,0.062827304,0,0,0,0,0,0.0028328612,0.0013670073,0.017337186,0.012895662,0.00035435861,0.11151019,0.77828088
72,0.0097560976,0.0017391304,0.44775517,0.21159639,0.19856854,0.2584493,0.067159167,0.38284163,0.49965975,0,0,0,0,0.0028358068,0.029745042,0.019821606,0.31984886,0.31418523,0.00024805103,0.057216839,0.47033481
95,0.0037940379,0.0034782609,0.096576227,0.015625,0.018535511,0.029821074,0.036937542,0.048023825,0.048740504,0,0,0,0,0,0.0042492918,0.0027340146,0.096688153,0.048212192,0,0.035666555,0.4749372
99,0.0010840108,0.0017391304,0.0039567183,0.00037650602,0.00036703982,0.0099403579,0.0033579584,0.0026635043,0.0012104715,0,0,0,0,0,0,0,0.017337186,0.012162954,7.0871722e-05,0.64183094,0.83821798
75,0.0075880759,0.013913043,0.42183463,0.035203313,0.022205909,0.17793241,0.20030222,0.018230497,0.019237553,0,0,0,0,0,0.0028328612,0.0027340146,0.30666815,0.21631741,0.00085046067,0.078683595,0.68227676
86,0.00054200542,0,0.37459625,0.047063253,0.029546706,0.039761431,0.050369375,0.0044985475,0.025124922,0,0,0,0,0,0.019830028,0.009569051,0.03578573,0.051729191,0.00010630758,0.056047444,0.49782341
72,0.017886179,0.048695652,0.43564276,0.081513554,0.045145898,0.16898608,0.070517126,0.15649958,0.038412888,0.1154224,0.13029316,0.056596558,0.10250606,0.019850648,0.045325779,0.033491678,0.24538786,0.31081477,0.00035435861,0.012445707,0.50589318
87,0.0027100271,0.0034782609,0.30135659,0.035391566,0.033400624,0.039761431,0.033411686,0.0050293484,0.053036317,0,0,0,0,0,0.021104816,0.016985065,0.049933319,0.068317702,0.00035435861,0.031824257,0.47474462
99,0.00054200542,0.0017391304,0.028181525,0.0028237952,0.0018351991,0.0099403579,0.0033579584,0.0031242442,0.0024848274,0,0,0,0,0,0,0,0.017114914,0.012162954,0,0.74448714,0.8349405
62,0.047696477,0.18086957,0.46350129,0.087914157,0.079647642,0.41749503,0.26863667,0.095522392,0.10993459,0.09086444,0.07383279,0.054302103,0.026839127,0,0.062322946,0.040326715,0.37541676,0.41031653,0,0.0081857668,0.48627688
84,0.0027100271,0.0017391304,0.19153747,0.040097892,0.026793907,0.069582505,0.050369375,0.10945186,0.11607749,0.14243615,0.087947883,0.030975143,0,0.04442764,0.16430595,0.17634394,0.21449211,0.16940211,0.00099220411,0.032910124,0.61678997
85,0,0,0.069040698,0.016566265,0.0078913562,0.0099403579,0.0033579584,0.12155578,0.0089577113,0,0,0,0,0,0,0,0.017337186,0.012309496,0.00035435861,0.05103575,0.78359921
89,0.0081300813,0.020869565,0.12556525,0.01939006,0.013213434,0.059642147,0.016789792,0.024676502,0.016783279,0.071095285,0.034690554,0.01374761,0.0030638642,0.012241233,0.066430595,0.034790335,0.075416759,0.12723476,0.0014174344,0.015786836,0.47222543
92,0,0,0.125,0.0069653614,0.0040374381,0.0099403579,0.0033579584,0.0035477766,0.0058690369,0,0,0,0,0,0.0042492918,0.0034175182,0.016670371,0.013042204,0.00035435861,0.083110591,0.78590531
91,0.0027100271,0.0017391304,0.1498708,0.037838855,0.02165535,0.019880716,0.016789792,0.076352998,0.011876397,0.046660118,0.049945711,0.030592734,0.020856912,0.04442764,0.29603399,0.14490277,0.034896644,0.089830012,0.00099220411,0.0097728032,0.48407599
63,0.024390244,0,0.27987726,0.039721386,0.022756469,0.57654076,0.58764271,0.078029316,0.022042914,0.07367387,0.11074919,0.078776291,0.057073565,0,0.10906516,0.096374013,0.4205379,0.54220399,0.00042523033,0.0066822586,0.48653811
85,0.0037940379,0.0069565217,0.26073966,0.13704819,0.018902551,0.049701789,0.023505709,0.95316444,0.022314006,0,0,0,0,0.0037810757,0.07223796,0.051946277,0.091353634,0.12602579,0.00024805103,0.19946542,0.48516061
96,0.0016260163,0.0034782609,0.034560724,0.0030120482,0.0038539182,0.0099403579,0.0033579584,0.0043097391,0.0063517811,0,0,0,0,0,0.012747875,0.0095348758,0.01797066,0.038899472,0,0.058469763,0.46220129
0,0.025474255,0.11130435,0.10134044,0.080195783,0.048816297,0.029821074,0.010073875,0.38196884,0.52745115,0.32662083,0.45059718,0.40114723,0.3502021,0,0.38810198,0.36704145,0.057568349,0.061254396,0.018072289,0.0016705647,1.0253278e-05
94,0.019512195,0.095652174,0.32105943,0.028237952,0.023857589,0.0099403579,0.0033579584,0.0031155361,0.0026381501,0,0,0,0,0,0.012747875,0.0061515328,0.017781729,0.033411489,0.00042523033,0.061727364,0.64543005
91,0.00054200542,0.0017391304,0.039647933,0.028614458,0.006239677,0.029821074,0.016789792,0.18842047,0.073452121,0,0,0,0,0,0.025495751,0.012303066,0.056901534,0.04982415,0.00070871722,0.49707651,0.81847462
86,0.0059620596,0.0034782609,0.19186047,0.04875753,0.025692788,0.069582505,0.047011417,0.19625661,0.0095687799,0.007367387,0.003257329,0.0011472275,0,0.0047263446,0.041076487,0.03007416,0.11269171,0.15313599,0.00017717931,0.033828934,0.50461464
96,0.0010840108,0.0017391304,0.03496447,0.015625,0.010644155,0.019880716,0.0067159167,0.00086091869,0.0085427401,0,0,0,0,0,0,0,0.032673928,0.029601407,0.00042523033,0.051119278,0.76753634
87,0.0092140921,0.0034782609,0.20227713,0.038027108,0.019453111,0.029821074,0.030221625,0.22167647,0.011583085,0,0,0,0,0,0.018342776,0.010901883,0.06033563,0.11714537,0.00028348689,0.046191113,0.49209584
85,0.0027100271,0.0034782609,0.33947028,0.067394578,0.038722701,0.029821074,0.010073875,0.077283582,0.049539338,0.11787819,0.062975027,0.029827916,0.0061438965,0.0028358068,0.02407932,0.012986569,0.062236052,0.08426143,0.00021261517,0.0096057467,0.4752974
0,0.029268293,0.12,0.13008721,0.025790663,0.017984951,0.039761431,0.02014775,0.069468815,0.018608152,0,0,0,0,0,0.12322946,0.08270394,0.061569238,0.055099648,0.21013466,0.0027564317,4.4579471e-06
90,0.00054200542,0,0.024628553,0.0058358434,0.0049550376,0.029821074,0.016789792,0.028571417,0.004744115,0,0,0,0,0,0.058073654,0.053996788,0.06601467,0.070339977,0.00014174344,0.33152355,0.79345217
89,0.01897019,0.088695652,0.31686047,0.035203313,0.027160947,0.0099403579,0.0033579584,0.021143767,0.017644886,0,0,0,0,0,0.070963173,0.060968525,0.017592798,0.06079279,0.00017717931,0.082108253,0.48209711
69,0.006504065,0,0.39098837,0.10786898,0.089557717,0.46719682,0.073875084,0.13020772,0.022594542,0,0,0,0,0,0.0028328612,0.0013670073,0.5136697,0.52080891,0.00042523033,0.077597728,0.47113724
86,0.00054200542,0,0.18257429,0.039533133,0.028996146,0.029821074,0.043485561,0.036104753,0.068021387,0.044081532,0.031433225,0.011070746,0,0,0.083427762,0.053210758,0.028395199,0.044314185,0.00017717931,0.019211493,0.49137543
73,0.0097560976,0,0.41723191,0.12707078,0.095613874,0.39761431,0.036937542,0.13966951,0.083120894,0.019646365,0.0086862106,0.0030592734,0,0.00094526893,0.015580737,0.012986569,0.41764837,0.41456624,0.0018426648,0.014700969,0.68849872
93,0,0,0.10174419,0.04499247,0.018719031,0.0099403579,0.0033579584,0.010905762,0.21530894,0,0,0,0,0,0,0,0.017337186,0.014067995,0.00042523033,0.47260274,0.81024971
89,0.02601626,0.11826087,0.25629845,0.024096386,0.02165535,0.019880716,0.0067159167,0.013281501,0.01229248,0.051571709,0.048859935,0.017208413,0,0.0028358068,0.012747875,0.00751854,0.040453434,0.041031653,0,0.033912462,0.50353805
97,0,0,0.0060562016,0.00094126506,0.0033033584,0.0099403579,0.0033579584,0.00070733871,0.0047552253,0,0,0,0,0,0,0,0.017337186,0.012162954,0,0.64132977,0.83855322
91,0.020054201,0.064347826,0.24370155,0.048945783,0.034134704,0.029821074,0.030221625,0.0084845021,0.073940976,0,0,0,0,0.00094526893,0.007082153,0.0047845255,0.043787508,0.068141852,0.0006378455,0.025476111,0.45698727
82,0.0048780488,0,0.15907623,0.058358434,0.045696458,0.21918489,0.050537273,0.062611548,0.021611833,0,0,0,0,0.0056716136,0.016997167,0.0082020437,0.22093799,0.23170428,0.00042523033,0.041346475,0.45683615
92,0,0,0.20203488,0.052710843,0.029363186,0.0099403579,0.0033579584,0.032591017,0.04554517,0,0,0,0,0.00094526893,0.0014164306,0.00068350364,0.017781729,0.015826495,0.0014883062,0.24991647,0.71404811
93,0.0021680217,0,0.069767442,0.023343373,0.02073775,0.039761431,0.067159167,0.022383094,0.021409069,0,0,0,0,0,0.0028328612,0.019138102,0.068237386,0.12206917,0.00042523033,0.16839292,0.7721726
88,0.017886179,0.073043478,0.23304264,0.033320783,0.024408148,0.019880716,0.0067159167,0.016400204,0.037954586,0,0,0,0,0.00094526893,0.0014164306,0.00068350364,0.034896644,0.044109027,0,0.04535583,0.48021362
84,0.062872629,0.090434783,0.10562016,0.035956325,0.024775188,0.17892644,0.10409671,0.065239824,0.059224221,0.036836935,0.069489685,0.024474187,0,0.0075621514,0.16855524,0.11551212,0.21204712,0.25131887,0,0.021383228,0.43810564
89,0.0043360434,0,0.13678941,0.067959337,0.053771334,0.0099403579,0.0033579584,0.20418973,0.1267162,0.068885069,0.22736156,0.2256979,0.17480194,0.014226297,0.30516997,0.30340727,0.015814625,0.0694534,7.0871722e-05,0.0062646174,0.46560092
86,0.0048780488,0.0017391304,0.21592377,0.07247741,0.039640301,0.099403579,0.066991269,0.22196898,0.028690785,0,0,0,0,0,0.032507082,0.027271795,0.15705712,0.14756741,0.0006378455,0.22786502,0.77219534
76,0.011924119,0,0.16957364,0.046686747,0.029179666,0.23856859,0.070517126,0.057584971,0.05518339,0.066306483,0.060803474,0.098279159,0.06952304,0,0.13597734,0.077919415,0.26205824,0.34525205,0.00056697378,0.0079351821,0.47303499
72,0.0054200542,0.0017391304,0.30216408,0.090926205,0.074876124,0.38767396,0.036937542,0.14690677,0.051725852,0,0,0,0,0,0,0,0.43231829,0.40533411,0.00035435861,0.68250919,0.81824192
0,0.0032520325,0.0052173913,0.11070736,0.014683735,0.013396954,0.019880716,0.013431833,0.0013972611,0.025091035,0,0,0,0,0,0.016997167,0.01028673,0.052778395,0.063137456,0.17753366,0.0032576011,1.7831788e-06
88,0.028184282,0.10434783,0.10158269,0.029932229,0.015415673,0.059642147,0.033579584,0.015929173,0.017487674,0.012278978,0.021715527,0.013001912,0.0074373484,0.0018905379,0.016997167,0.009569051,0.086019115,0.17819461,0.00021261517,0.025643167,0.43081868
90,0.00054200542,0,0.049741602,0.016189759,0.012846394,0.029821074,0.010073875,0.01388553,0.0059695854,0,0,0,0,0,0,0,0.047121583,0.03619578,7.0871722e-05,0.051620448,0.78481534
73,0.011924119,0.013913043,0.52656654,0.03689759,0.01982015,0.1888668,0.15782404,0.11060094,0.0045524616,0,0,0,0,0,0.073654391,0.036909197,0.29028673,0.26626612,0.0017009213,0.063982626,0.68180199
97,0,0,0.10675065,0.0071536145,0.0088089558,0.0099403579,0.0033579584,0.0048171864,0.010092632,0,0,0,0,0,0.007082153,0.0041010218,0.014669927,0.012162954,0,0.042682927,0.7813845
94,0.0054200542,0.015652174,0.099321705,0.014118976,0.012295834,0.049701789,0.010073875,0.0050910971,0.013575724,0.014734774,0.006514658,0.0022944551,0,0.0018905379,0.043909348,0.021872116,0.053345188,0.06975381,0.00028348689,0.0079351821,0.47226689
0,0.021138211,0.097391304,0.07622739,0.0065888554,0.0060561571,0.0099403579,0.0033579584,0.0016501931,0.0071061732,0,0,0,0,0,0.0042492918,0.0020505109,0.018037342,0.023791032,0.13146704,0.0033411293,1.3373841e-06
79,0.0070460705,0.015652174,0.14833656,0.040850904,0.030647825,0.18836978,0.18435191,0.20825643,0.017725991,0.10780943,0.30667752,0.25340344,0.1831447,0.0018905379,0.53576487,0.44680633,0.14663259,0.19129543,0.00017717931,0.0053458069,0.49214933
79,0.015176152,0.062608696,0.22230297,0.035203313,0.017250872,0.1888668,0.070517126,0.086060994,0.033916534,0,0,0,0,0,0.0084985836,0.0041010218,0.24405423,0.24267292,0.00049610206,0.027981958,0.78801303
80,0.0037940379,0,0.42231912,0.067394578,0.042760139,0.069582505,0.023505709,0.26553661,0.23630692,0,0,0,0,0.00094526893,0.09631728,0.09022248,0.13447433,0.13892145,0.0018426648,0.10031741,0.59606096
88,0.00054200542,0,0.23078165,0.034262048,0.023307029,0.029821074,0.010073875,0.061467615,0.029417957,0,0,0,0,0,0.056657224,0.040326715,0.04534341,0.061547479,0.00099220411,0.06239559,0.47474462
78,0.016260163,0.04173913,0.1248385,0.018825301,0.012295834,0.21918489,0.090832774,0.054996277,0.025446011,0.039415521,0.040228013,0.041759082,0.024624091,0.0047263446,0.1036119,0.094528553,0.3256168,0.44887896,0.00070871722,0.024306716,0.45283782
80,0.010840108,0.022608696,0.33494832,0.074736446,0.053404294,0.14960239,0.053895232,0.093304982,0.079811124,0,0,0,0,0,0.083711048,0.04794778,0.20312292,0.2565211,0.00053153792,0.19453725,0.48806318
79,0.010298103,0.024347826,0.26510013,0.10749247,0.10368875,0.099403579,0.043653459,0.19112197,0.28123547,0,0,0,0,0,0.065155807,0.047161751,0.40964659,0.16500586,0,0.041012362,0.47230746
90,0.0027100271,0.0034782609,0.19799742,0.036144578,0.029730226,0.14910537,0.016789792,0.050957282,0.015552809,0.036836935,0.016286645,0.0049713193,0,0.0037810757,0.0042492918,0.0041010218,0.1558124,0.15269637,0.00021261517,0.014617441,0.78032797
95,0.00054200542,0.0017391304,0.12790698,0.025790663,0.025692788,0.0099403579,0.0033579584,0.00792916,0.014566211,0,0,0,0,0,0.015580737,0.013670073,0.018004001,0.018610785,0.00017717931,0.038924156,0.47528492
